Frequency (Hz)	Level (dB)
2079.101562	-62.205318
2080.078125	-62.879173
2081.054688	-61.833073
2082.031250	-62.838692
2083.007812	-63.484299
2083.984375	-62.512978
2084.960938	-62.844002
2085.937500	-62.520565
2086.914062	-63.014137
2087.890625	-62.340240
2088.867188	-61.525002
2089.843750	-61.539600
2090.820312	-62.152443
2091.796875	-61.158543
2092.773438	-62.608521
2093.750000	-63.927567
2094.726562	-62.595482
2095.703125	-61.945576
2096.679688	-62.114826
2097.656250	-63.198528
2098.632812	-62.581215
2099.609375	-62.844288
2100.585938	-62.675163
2101.562500	-61.468369
2102.539062	-62.299458
2103.515625	-61.976349
2104.492188	-63.655384
2105.468750	-61.782127
2106.445312	-61.986359
2107.421875	-63.161999
2108.398438	-64.026558
2109.375000	-63.666405
2110.351562	-62.936295
2111.328125	-62.689735
2112.304688	-61.768902
2113.281250	-62.701027
2114.257812	-63.959145
2115.234375	-63.191288
2116.210938	-62.250782
2117.187500	-62.865837
2118.164062	-63.602425
2119.140625	-62.095680
2120.117188	-62.825825
2121.093750	-63.298290
2122.070312	-61.897141
2123.046875	-63.220867
2124.023438	-63.394260
2125.000000	-62.583172
2125.976562	-62.565941
2126.953125	-61.609570
2127.929688	-62.335770
2128.906250	-62.781673
2129.882812	-62.625553
2130.859375	-63.018940
2131.835938	-63.065258
2132.812500	-62.354259
2133.789062	-63.490894
2134.765625	-63.269222
2135.742188	-62.567669
2136.718750	-62.738655
2137.695312	-64.507347
2138.671875	-63.485458
2139.648438	-63.245056
2140.625000	-62.903275
2141.601562	-62.120125
2142.578125	-62.337704
2143.554688	-62.647446
2144.531250	-63.538921
2145.507812	-61.044888
2146.484375	-62.974609
2147.460938	-63.014412
2148.437500	-62.808311
2149.414062	-62.502575
2150.390625	-66.152634
2151.367188	-63.591858
2152.343750	-63.793755
2153.320312	-63.406349
2154.296875	-61.384041
2155.273438	-63.035652
2156.250000	-61.369270
2157.226562	-62.262703
2158.203125	-62.383038
2159.179688	-62.591934
2160.156250	-63.647984
2161.132812	-63.276768
2162.109375	-62.744019
2163.085938	-62.795959
2164.062500	-61.623047
2165.039062	-62.729000
2166.015625	-62.548462
2166.992188	-62.289024
2167.968750	-61.575703
2168.945312	-63.627499
2169.921875	-62.480324
2170.898438	-63.107815
2171.875000	-61.176006
2172.851562	-63.299366
2173.828125	-63.202656
2174.804688	-62.868538
2175.781250	-62.726337
2176.757812	-63.230732
2177.734375	-63.919781
2178.710938	-61.603252
2179.687500	-62.205269
2180.664062	-61.188766
2181.640625	-62.913822
2182.617188	-62.299591
2183.593750	-62.399952
2184.570312	-62.247932
2185.546875	-62.324181
2186.523438	-62.231667
2187.500000	-61.967232
2188.476562	-61.620659
2189.453125	-62.530079
2190.429688	-62.255669
2191.406250	-61.007950
2192.382812	-62.739075
2193.359375	-61.467411
2194.335938	-60.754162
2195.312500	-60.722980
2196.289062	-61.567059
2197.265625	-62.103260
2198.242188	-62.472542
2199.218750	-61.770309
2200.195312	-61.619579
2201.171875	-60.403732
2202.148438	-60.563927
2203.125000	-61.890884
2204.101562	-61.620350
2205.078125	-61.001560
2206.054688	-62.058681
2207.031250	-61.128197
2208.007812	-61.409248
2208.984375	-60.976997
2209.960938	-61.831360
2210.937500	-61.435627
2211.914062	-61.395367
2212.890625	-61.588867
2213.867188	-61.296616
2214.843750	-60.499622
2215.820312	-60.767525
2216.796875	-61.339283
2217.773438	-59.833019
2218.750000	-61.348770
2219.726562	-63.000771
2220.703125	-62.002651
2221.679688	-61.675194
2222.656250	-60.697872
2223.632812	-59.879993
2224.609375	-60.325836
2225.585938	-61.803795
2226.562500	-60.866364
2227.539062	-60.892952
2228.515625	-59.895329
2229.492188	-60.580589
2230.468750	-60.872963
2231.445312	-60.377659
2232.421875	-59.443008
2233.398438	-61.095608
2234.375000	-61.310394
2235.351562	-60.856346
2236.328125	-60.528412
2237.304688	-61.128880
2238.281250	-60.980259
2239.257812	-61.536457
2240.234375	-59.962616
2241.210938	-62.020214
2242.187500	-60.667206
2243.164062	-60.891010
2244.140625	-61.015015
2245.117188	-61.708687
2246.093750	-59.920650
2247.070312	-60.903076
2248.046875	-61.062546
2249.023438	-59.975883
2250.000000	-59.509075
2250.976562	-59.588989
2251.953125	-59.776337
2252.929688	-61.077343
2253.906250	-60.740074
2254.882812	-59.977959
2255.859375	-60.062202
2256.835938	-60.155365
2257.812500	-60.207726
2258.789062	-60.414127
2259.765625	-60.870789
2260.742188	-58.443371
2261.718750	-60.297211
2262.695312	-60.041309
2263.671875	-59.165726
2264.648438	-60.075935
2265.625000	-58.360199
2266.601562	-59.270245
2267.578125	-61.164646
2268.554688	-60.546524
2269.531250	-58.547939
2270.507812	-59.338936
2271.484375	-58.868572
2272.460938	-59.506775
2273.437500	-59.459309
2274.414062	-60.479694
2275.390625	-59.614002
2276.367188	-58.883446
2277.343750	-59.607079
2278.320312	-60.110298
2279.296875	-60.584988
2280.273438	-60.838356
2281.250000	-59.574818
2282.226562	-59.182758
2283.203125	-59.858871
2284.179688	-58.935753
2285.156250	-59.420414
2286.132812	-59.447762
2287.109375	-60.995567
2288.085938	-59.673492
2289.062500	-60.401814
2290.039062	-60.753529
2291.015625	-61.745659
2291.992188	-60.246346
2292.968750	-59.724285
2293.945312	-59.737762
2294.921875	-60.875084
2295.898438	-61.231781
2296.875000	-59.190872
2297.851562	-59.773777
2298.828125	-60.481491
2299.804688	-58.251480
2300.781250	-59.585457
2301.757812	-60.375729
2302.734375	-59.923691
2303.710938	-61.284512
2304.687500	-59.770626
2305.664062	-59.231628
2306.640625	-60.253460
2307.617188	-60.614849
2308.593750	-59.572304
2309.570312	-59.170147
2310.546875	-60.838768
2311.523438	-60.319611
2312.500000	-58.846035
2313.476562	-60.043285
2314.453125	-59.681389
2315.429688	-60.591175
2316.406250	-58.963898
2317.382812	-59.647556
2318.359375	-61.220749
2319.335938	-62.175350
2320.312500	-61.281063
2321.289062	-60.763283
2322.265625	-59.639862
2323.242188	-60.772064
2324.218750	-61.499119
2325.195312	-59.711529
2326.171875	-60.550240
2327.148438	-61.461292
2328.125000	-60.998947
2329.101562	-59.726650
2330.078125	-60.244484
2331.054688	-60.200771
2332.031250	-61.695244
2333.007812	-60.944443
2333.984375	-60.250832
2334.960938	-61.331795
2335.937500	-60.449165
2336.914062	-60.553185
2337.890625	-60.444546
2338.867188	-62.293110
2339.843750	-61.299141
2340.820312	-61.205708
2341.796875	-61.250248
2342.773438	-62.400928
2343.750000	-61.115482
2344.726562	-61.077782
2345.703125	-61.303360
2346.679688	-60.921070
2347.656250	-60.438026
2348.632812	-61.642071
2349.609375	-61.003117
2350.585938	-60.417923
2351.562500	-60.624454
2352.539062	-60.904755
2353.515625	-60.517254
2354.492188	-61.618412
2355.468750	-61.979565
2356.445312	-61.792683
2357.421875	-61.054100
2358.398438	-61.342087
2359.375000	-62.094120
2360.351562	-61.343971
2361.328125	-61.002731
2362.304688	-60.252007
2363.281250	-60.460732
2364.257812	-62.112843
2365.234375	-62.089653
2366.210938	-60.788185
2367.187500	-62.783623
2368.164062	-64.486839
2369.140625	-62.839626
2370.117188	-62.407108
2371.093750	-61.785522
2372.070312	-61.435577
2373.046875	-61.523460
2374.023438	-62.422993
2375.000000	-61.917850
2375.976562	-61.866783
2376.953125	-61.679726
2377.929688	-62.696140
2378.906250	-61.535675
2379.882812	-62.345036
2380.859375	-62.381191
2381.835938	-62.652454
2382.812500	-61.369232
2383.789062	-62.771465
2384.765625	-62.519001
2385.742188	-62.776371
2386.718750	-61.837284
2387.695312	-62.913708
2388.671875	-62.635696
2389.648438	-62.090820
2390.625000	-62.214314
2391.601562	-62.404041
2392.578125	-62.198929
2393.554688	-61.481506
2394.531250	-62.584606
2395.507812	-61.729706
2396.484375	-62.760509
2397.460938	-61.861927
2398.437500	-62.026466
2399.414062	-62.433929
2400.390625	-62.170147
2401.367188	-63.088272
2402.343750	-62.559166
2403.320312	-63.142735
2404.296875	-63.169567
2405.273438	-63.080490
2406.250000	-62.742531
2407.226562	-62.431400
2408.203125	-62.428009
2409.179688	-61.966576
2410.156250	-61.829594
2411.132812	-62.634464
2412.109375	-63.937733
2413.085938	-63.754513
2414.062500	-63.800083
2415.039062	-63.762932
2416.015625	-62.009678
2416.992188	-63.965508
2417.968750	-63.552959
2418.945312	-62.803432
2419.921875	-62.962059
2420.898438	-62.918854
2421.875000	-61.791035
2422.851562	-63.290974
2423.828125	-62.607033
2424.804688	-64.026505
2425.781250	-63.414417
2426.757812	-62.994175
2427.734375	-63.258232
2428.710938	-62.427891
2429.687500	-62.369106
2430.664062	-61.431053
2431.640625	-62.773972
2432.617188	-62.766029
2433.593750	-62.099037
2434.570312	-63.080055
2435.546875	-63.768913
2436.523438	-64.963867
2437.500000	-62.733173
2438.476562	-63.348827
2439.453125	-61.953743
2440.429688	-62.325729
2441.406250	-63.356339
2442.382812	-62.348522
2443.359375	-63.396355
2444.335938	-62.095703
2445.312500	-61.406830
2446.289062	-62.409527
2447.265625	-62.767097
2448.242188	-62.515263
2449.218750	-62.186539
2450.195312	-62.584393
2451.171875	-62.965839
2452.148438	-63.156513
2453.125000	-61.883793
2454.101562	-63.276844
2455.078125	-62.004486
2456.054688	-61.937084
2457.031250	-63.593899
2458.007812	-62.712521
2458.984375	-63.191826
2459.960938	-62.120594
2460.937500	-61.537540
2461.914062	-62.809380
2462.890625	-62.307938
2463.867188	-62.230354
2464.843750	-61.546749
2465.820312	-63.144135
2466.796875	-63.099777
2467.773438	-61.958027
2468.750000	-61.931564
2469.726562	-63.033566
2470.703125	-61.591682
2471.679688	-63.275551
2472.656250	-62.765495
2473.632812	-62.085999
2474.609375	-61.888584
2475.585938	-63.125076
2476.562500	-61.782681
2477.539062	-60.766468
2478.515625	-61.747093
2479.492188	-62.489998
2480.468750	-63.445351
2481.445312	-62.478966
2482.421875	-61.624935
2483.398438	-62.465878
2484.375000	-63.888554
2485.351562	-61.969917
2486.328125	-61.855145
2487.304688	-62.290459
2488.281250	-62.196785
2489.257812	-62.252121
2490.234375	-61.699165
2491.210938	-61.012730
2492.187500	-62.625053
2493.164062	-61.489075
2494.140625	-62.372124
2495.117188	-61.635094
2496.093750	-62.913139
2497.070312	-60.798080
2498.046875	-62.511135
2499.023438	-62.830349
2500.000000	-61.615795
2500.976562	-62.029118
2501.953125	-61.315228
2502.929688	-62.822411
2503.906250	-61.163685
2504.882812	-60.570427
2505.859375	-60.701374
2506.835938	-61.586029
2507.812500	-61.489201
2508.789062	-60.610294
2509.765625	-60.719177
2510.742188	-60.405445
2511.718750	-61.017208
2512.695312	-60.637650
2513.671875	-61.042564
2514.648438	-60.734047
2515.625000	-61.143528
2516.601562	-61.689602
2517.578125	-61.395416
2518.554688	-62.286465
2519.531250	-61.431190
2520.507812	-62.287357
2521.484375	-60.223595
2522.460938	-59.929169
2523.437500	-61.293072
2524.414062	-60.968426
2525.390625	-60.580914
2526.367188	-61.662151
2527.343750	-61.096500
2528.320312	-60.643646
2529.296875	-60.976746
2530.273438	-60.997410
2531.250000	-60.436943
2532.226562	-60.831673
2533.203125	-61.750137
2534.179688	-60.490341
2535.156250	-60.213879
2536.132812	-61.612480
2537.109375	-59.392487
2538.085938	-61.027279
2539.062500	-60.736137
2540.039062	-61.615841
2541.015625	-60.040459
2541.992188	-61.106030
2542.968750	-61.123920
2543.945312	-60.039509
2544.921875	-60.176693
2545.898438	-60.966763
2546.875000	-60.428223
2547.851562	-59.633457
2548.828125	-59.855156
2549.804688	-59.881641
2550.781250	-59.866779
2551.757812	-58.811970
2552.734375	-59.067074
2553.710938	-59.583618
2554.687500	-61.061928
2555.664062	-59.465088
2556.640625	-59.586426
2557.617188	-60.636227
2558.593750	-59.789967
2559.570312	-58.658669
2560.546875	-57.634232
2561.523438	-59.856094
2562.500000	-59.931488
2563.476562	-58.973946
2564.453125	-59.184532
2565.429688	-60.605518
2566.406250	-60.250660
2567.382812	-58.818771
2568.359375	-59.580677
2569.335938	-59.050320
2570.312500	-59.605618
2571.289062	-59.611732
2572.265625	-60.027969
2573.242188	-59.266624
2574.218750	-59.958355
2575.195312	-59.571148
2576.171875	-58.987885
2577.148438	-60.251114
2578.125000	-60.777580
2579.101562	-58.510113
2580.078125	-58.898518
2581.054688	-58.971951
2582.031250	-59.221558
2583.007812	-58.640633
2583.984375	-59.613358
2584.960938	-60.363785
2585.937500	-59.206219
2586.914062	-58.837772
2587.890625	-59.581333
2588.867188	-59.208862
2589.843750	-58.736214
2590.820312	-60.024685
2591.796875	-58.606640
2592.773438	-58.254707
2593.750000	-58.794239
2594.726562	-60.140652
2595.703125	-59.739651
2596.679688	-58.800285
2597.656250	-59.831505
2598.632812	-58.679256
2599.609375	-60.006321
2600.585938	-59.926792
2601.562500	-60.076305
2602.539062	-60.466503
2603.515625	-60.529373
2604.492188	-59.959007
2605.468750	-58.909130
2606.445312	-59.367863
2607.421875	-58.848610
2608.398438	-60.897991
2609.375000	-60.429394
2610.351562	-60.181469
2611.328125	-59.408066
2612.304688	-58.932911
2613.281250	-59.343418
2614.257812	-58.579128
2615.234375	-60.286457
2616.210938	-60.022644
2617.187500	-59.470673
2618.164062	-59.125183
2619.140625	-60.045898
2620.117188	-60.147354
2621.093750	-60.943573
2622.070312	-59.751213
2623.046875	-59.842964
2624.023438	-59.513920
2625.000000	-60.914158
2625.976562	-60.550354
2626.953125	-60.010185
2627.929688	-60.049648
2628.906250	-59.925041
2629.882812	-59.897728
2630.859375	-60.149326
2631.835938	-60.128197
2632.812500	-60.144569
2633.789062	-61.744396
2634.765625	-60.474670
2635.742188	-59.427643
2636.718750	-60.322479
2637.695312	-59.972168
2638.671875	-60.795704
2639.648438	-60.171337
2640.625000	-60.232468
2641.601562	-59.967663
2642.578125	-60.339523
2643.554688	-61.386574
2644.531250	-60.996201
2645.507812	-59.800789
2646.484375	-61.430431
2647.460938	-60.425804
2648.437500	-61.244671
2649.414062	-61.372849
2650.390625	-62.633205
2651.367188	-60.705009
2652.343750	-60.991211
2653.320312	-59.645031
2654.296875	-59.746262
2655.273438	-60.349033
2656.250000	-60.927708
2657.226562	-60.429600
2658.203125	-61.648212
2659.179688	-61.227005
2660.156250	-60.905277
2661.132812	-60.823509
2662.109375	-61.969448
2663.085938	-62.085579
2664.062500	-61.123821
2665.039062	-60.504082
2666.015625	-60.900661
2666.992188	-61.421860
2667.968750	-61.304943
2668.945312	-61.123096
2669.921875	-60.463490
2670.898438	-60.237720
2671.875000	-60.936256
2672.851562	-62.110905
2673.828125	-61.504021
2674.804688	-61.368183
2675.781250	-62.765415
2676.757812	-61.066360
2677.734375	-61.280529
2678.710938	-60.760910
2679.687500	-62.295616
2680.664062	-61.067005
2681.640625	-61.065205
2682.617188	-62.110065
2683.593750	-62.052628
2684.570312	-62.274456
2685.546875	-60.108032
2686.523438	-61.588181
2687.500000	-61.695862
2688.476562	-62.041901
2689.453125	-61.264824
2690.429688	-62.927242
2691.406250	-61.661472
2692.382812	-61.923668
2693.359375	-61.680000
2694.335938	-61.958031
2695.312500	-61.938152
2696.289062	-62.916939
2697.265625	-62.909393
2698.242188	-62.654446
2699.218750	-61.940376
2700.195312	-62.494705
2701.171875	-62.238777
2702.148438	-63.233273
2703.125000	-61.625126
2704.101562	-61.743946
2705.078125	-62.328381
2706.054688	-63.075508
2707.031250	-63.332531
2708.007812	-62.178295
2708.984375	-62.978157
2709.960938	-62.184753
2710.937500	-62.328617
2711.914062	-62.324265
2712.890625	-62.002224
2713.867188	-62.624287
2714.843750	-62.684788
2715.820312	-61.249161
2716.796875	-62.403484
2717.773438	-61.797482
2718.750000	-62.902988
2719.726562	-61.699287
2720.703125	-61.332180
2721.679688	-62.025330
2722.656250	-61.822124
2723.632812	-62.089554
2724.609375	-62.714195
2725.585938	-61.449760
2726.562500	-62.703114
2727.539062	-63.217491
2728.515625	-62.207668
2729.492188	-62.004089
2730.468750	-62.206814
2731.445312	-61.759995
2732.421875	-61.004604
2733.398438	-61.735939
2734.375000	-63.414642
2735.351562	-62.402603
2736.328125	-62.230701
2737.304688	-63.665707
2738.281250	-61.899952
2739.257812	-61.458843
2740.234375	-62.411991
2741.210938	-63.177517
2742.187500	-61.847813
2743.164062	-61.958813
2744.140625	-62.593250
2745.117188	-61.265778
2746.093750	-61.490360
2747.070312	-62.535576
2748.046875	-62.182228
2749.023438	-62.529194
2750.000000	-60.961048
2750.976562	-62.076721
2751.953125	-62.491673
2752.929688	-62.352310
2753.906250	-62.802013
2754.882812	-61.055180
2755.859375	-62.087944
2756.835938	-62.074188
2757.812500	-63.657833
2758.789062	-62.048344
2759.765625	-62.221313
2760.742188	-62.252365
2761.718750	-62.998821
2762.695312	-62.746864
2763.671875	-62.580780
2764.648438	-62.020542
2765.625000	-60.810726
2766.601562	-62.146141
2767.578125	-61.351265
2768.554688	-60.929459
2769.531250	-62.193119
2770.507812	-62.198895
2771.484375	-61.220554
2772.460938	-61.525867
2773.437500	-61.772053
2774.414062	-60.982605
2775.390625	-61.113598
2776.367188	-61.710876
2777.343750	-61.565598
2778.320312	-61.045036
2779.296875	-59.518612
2780.273438	-61.059109
2781.250000	-61.618698
2782.226562	-61.159100
2783.203125	-61.310524
2784.179688	-60.808102
2785.156250	-61.123207
2786.132812	-61.311295
2787.109375	-61.479347
2788.085938	-61.254242
2789.062500	-61.255409
2790.039062	-61.257832
2791.015625	-62.075306
2791.992188	-61.164524
2792.968750	-60.978195
2793.945312	-62.190777
2794.921875	-60.654209
2795.898438	-60.447571
2796.875000	-60.988846
2797.851562	-60.245228
2798.828125	-60.557804
2799.804688	-60.995869
2800.781250	-60.597355
2801.757812	-61.081898
2802.734375	-60.610420
2803.710938	-60.098171
2804.687500	-60.822529
2805.664062	-58.824547
2806.640625	-60.121468
2807.617188	-60.451874
2808.593750	-59.989655
2809.570312	-59.933727
2810.546875	-60.775169
2811.523438	-61.160404
2812.500000	-60.217510
2813.476562	-59.613937
2814.453125	-59.754147
2815.429688	-59.820759
2816.406250	-60.782421
2817.382812	-59.104393
2818.359375	-59.588085
2819.335938	-59.940674
2820.312500	-60.093239
2821.289062	-59.152714
2822.265625	-58.589676
2823.242188	-59.008034
2824.218750	-58.246445
2825.195312	-58.723125
2826.171875	-58.755070
2827.148438	-61.178886
2828.125000	-60.399403
2829.101562	-60.627171
2830.078125	-60.603352
2831.054688	-58.854191
2832.031250	-59.796940
2833.007812	-59.687786
2833.984375	-59.266602
2834.960938	-59.998047
2835.937500	-59.852898
2836.914062	-59.629219
2837.890625	-59.441963
2838.867188	-58.771851
2839.843750	-58.019501
2840.820312	-58.802086
2841.796875	-59.194946
2842.773438	-58.420727
2843.750000	-59.036377
2844.726562	-59.057579
2845.703125	-58.635780
2846.679688	-59.061501
2847.656250	-58.689308
2848.632812	-58.433540
2849.609375	-58.049664
2850.585938	-58.601692
2851.562500	-57.348831
2852.539062	-58.181988
2853.515625	-56.999626
2854.492188	-58.632114
2855.468750	-59.287224
2856.445312	-58.850830
2857.421875	-58.321671
2858.398438	-58.399666
2859.375000	-58.841938
2860.351562	-58.161522
2861.328125	-58.123241
2862.304688	-57.251122
2863.281250	-56.972538
2864.257812	-57.926998
2865.234375	-57.420597
2866.210938	-58.592388
2867.187500	-58.626331
2868.164062	-58.083286
2869.140625	-56.982334
2870.117188	-56.330101
2871.093750	-57.105980
2872.070312	-56.651985
2873.046875	-58.051456
2874.023438	-58.342804
2875.000000	-57.368114
2875.976562	-56.676071
2876.953125	-57.272259
2877.929688	-58.013004
2878.906250	-58.134792
2879.882812	-57.272179
2880.859375	-57.612492
2881.835938	-57.545540
2882.812500	-57.355034
2883.789062	-56.545475
2884.765625	-57.049309
2885.742188	-57.438560
2886.718750	-56.780773
2887.695312	-57.743690
2888.671875	-57.873909
2889.648438	-58.163834
2890.625000	-56.921627
2891.601562	-58.412224
2892.578125	-57.497684
2893.554688	-57.176949
2894.531250	-57.007664
2895.507812	-56.777855
2896.484375	-58.294949
2897.460938	-57.940052
2898.437500	-56.612255
2899.414062	-56.550606
2900.390625	-57.222546
2901.367188	-57.150570
2902.343750	-57.240982
2903.320312	-58.789787
2904.296875	-57.772720
2905.273438	-57.752838
2906.250000	-57.412888
2907.226562	-58.209385
2908.203125	-58.163574
2909.179688	-57.957970
2910.156250	-58.535084
2911.132812	-58.598427
2912.109375	-58.079826
2913.085938	-57.616207
2914.062500	-57.956154
2915.039062	-57.509007
2916.015625	-57.885201
2916.992188	-58.979450
2917.968750	-58.318748
2918.945312	-59.755226
2919.921875	-59.833385
2920.898438	-58.645161
2921.875000	-58.517590
2922.851562	-59.791893
2923.828125	-57.651554
2924.804688	-58.152130
2925.781250	-59.079502
2926.757812	-58.593487
2927.734375	-58.311432
2928.710938	-58.301594
2929.687500	-59.200554
2930.664062	-58.741695
2931.640625	-60.405354
2932.617188	-58.805588
2933.593750	-57.953194
2934.570312	-59.013615
2935.546875	-58.853451
2936.523438	-61.088078
2937.500000	-59.388412
2938.476562	-58.688366
2939.453125	-58.184963
2940.429688	-59.652081
2941.406250	-59.596569
2942.382812	-59.080544
2943.359375	-58.577778
2944.335938	-59.517704
2945.312500	-58.408859
2946.289062	-59.682491
2947.265625	-60.155876
2948.242188	-59.381516
2949.218750	-59.044491
2950.195312	-58.681664
2951.171875	-59.747097
2952.148438	-59.478241
2953.125000	-60.180901
2954.101562	-59.559246
2955.078125	-59.869980
2956.054688	-58.539551
2957.031250	-61.428310
2958.007812	-61.466171
2958.984375	-60.395206
2959.960938	-60.692310
2960.937500	-60.649040
2961.914062	-60.300583
2962.890625	-60.002346
2963.867188	-61.340672
2964.843750	-61.326141
2965.820312	-61.203556
2966.796875	-61.594864
2967.773438	-61.194653
2968.750000	-61.160473
2969.726562	-60.887321
2970.703125	-61.432522
2971.679688	-60.678795
2972.656250	-60.214302
2973.632812	-60.963837
2974.609375	-60.559719
2975.585938	-60.795666
2976.562500	-62.497375
2977.539062	-62.903458
2978.515625	-60.421749
2979.492188	-60.277988
2980.468750	-61.464779
2981.445312	-59.624184
2982.421875	-61.631256
2983.398438	-61.815983
2984.375000	-61.161091
2985.351562	-60.252106
2986.328125	-61.167931
2987.304688	-61.623623
2988.281250	-61.483795
2989.257812	-60.581963
2990.234375	-60.671471
2991.210938	-61.067669
2992.187500	-60.248440
2993.164062	-61.436069
2994.140625	-60.760902
2995.117188	-62.446362
2996.093750	-60.360928
2997.070312	-60.224991
2998.046875	-61.301956
2999.023438	-60.839046
3000.000000	-60.995201
3000.976562	-62.122341
3001.953125	-61.256580
3002.929688	-62.251553
3003.906250	-61.906796
3004.882812	-59.850178
3005.859375	-61.620888
3006.835938	-61.139633
3007.812500	-62.500706
3008.789062	-62.582325
3009.765625	-62.025124
3010.742188	-62.509201
3011.718750	-61.193115
3012.695312	-60.325920
3013.671875	-61.777653
3014.648438	-63.112057
3015.625000	-62.118637
3016.601562	-61.987110
3017.578125	-61.989391
3018.554688	-61.180737
3019.531250	-61.654903
3020.507812	-62.540562
3021.484375	-61.603848
3022.460938	-61.631458
3023.437500	-61.638176
3024.414062	-62.501255
3025.390625	-62.542038
3026.367188	-61.004429
3027.343750	-62.317295
3028.320312	-62.133305
3029.296875	-61.161774
3030.273438	-62.569042
3031.250000	-61.814037
3032.226562	-61.468750
3033.203125	-61.420803
3034.179688	-62.902988
3035.156250	-60.885998
3036.132812	-61.945702
3037.109375	-61.991817
3038.085938	-61.794552
3039.062500	-60.889668
3040.039062	-61.475189
3041.015625	-61.753117
3041.992188	-61.206985
3042.968750	-60.716785
3043.945312	-61.127018
3044.921875	-62.839405
3045.898438	-61.474594
3046.875000	-61.536991
3047.851562	-61.440617
3048.828125	-63.163216
3049.804688	-60.868343
3050.781250	-60.298695
3051.757812	-61.974419
3052.734375	-60.616455
3053.710938	-61.018848
3054.687500	-61.683056
3055.664062	-60.686672
3056.640625	-60.939854
3057.617188	-60.122265
3058.593750	-60.349022
3059.570312	-61.905006
3060.546875	-61.168606
3061.523438	-61.596504
3062.500000	-61.352493
3063.476562	-60.941719
3064.453125	-59.778461
3065.429688	-59.715881
3066.406250	-60.364388
3067.382812	-60.105835
3068.359375	-61.209267
3069.335938	-59.921936
3070.312500	-60.603981
3071.289062	-59.930454
3072.265625	-60.241833
3073.242188	-59.814053
3074.218750	-59.959579
3075.195312	-59.369678
3076.171875	-60.098515
3077.148438	-59.965313
3078.125000	-59.795502
3079.101562	-61.538662
3080.078125	-60.755268
3081.054688	-59.635479
3082.031250	-60.538158
3083.007812	-60.354519
3083.984375	-59.234955
3084.960938	-60.759521
3085.937500	-59.487083
3086.914062	-59.347843
3087.890625	-58.902622
3088.867188	-60.259907
3089.843750	-59.520473
3090.820312	-60.152412
3091.796875	-61.050762
3092.773438	-60.076736
3093.750000	-60.413147
3094.726562	-58.664604
3095.703125	-58.703556
3096.679688	-59.395126
3097.656250	-58.271362
3098.632812	-58.525486
3099.609375	-57.052883
3100.585938	-59.093864
3101.562500	-59.354000
3102.539062	-58.471695
3103.515625	-59.192719
3104.492188	-58.422462
3105.468750	-58.317436
3106.445312	-58.780716
3107.421875	-57.334076
3108.398438	-57.636482
3109.375000	-57.664349
3110.351562	-58.175232
3111.328125	-58.785275
3112.304688	-58.378853
3113.281250	-58.595615
3114.257812	-59.238514
3115.234375	-57.123768
3116.210938	-57.018929
3117.187500	-58.606609
3118.164062	-57.791466
3119.140625	-56.026176
3120.117188	-56.248749
3121.093750	-57.220192
3122.070312	-56.602394
3123.046875	-58.134346
3124.023438	-59.613441
3125.000000	-57.299068
3125.976562	-57.336250
3126.953125	-57.858910
3127.929688	-57.158203
3128.906250	-56.217472
3129.882812	-55.514427
3130.859375	-56.795162
3131.835938	-57.839710
3132.812500	-57.099426
3133.789062	-56.971100
3134.765625	-57.783443
3135.742188	-57.641075
3136.718750	-56.213688
3137.695312	-57.525375
3138.671875	-56.884277
3139.648438	-56.315720
3140.625000	-55.677052
3141.601562	-57.919514
3142.578125	-56.933041
3143.554688	-55.298141
3144.531250	-55.567574
3145.507812	-56.104946
3146.484375	-55.882198
3147.460938	-55.768059
3148.437500	-57.368862
3149.414062	-56.481968
3150.390625	-55.727779
3151.367188	-55.722710
3152.343750	-56.188301
3153.320312	-55.887188
3154.296875	-55.417015
3155.273438	-56.183243
3156.250000	-55.505417
3157.226562	-55.972965
3158.203125	-55.953217
3159.179688	-55.284897
3160.156250	-55.670887
3161.132812	-56.146614
3162.109375	-54.755318
3163.085938	-53.865070
3164.062500	-55.856602
3165.039062	-56.131134
3166.015625	-54.023930
3166.992188	-54.118874
3167.968750	-55.411526
3168.945312	-56.682709
3169.921875	-54.834709
3170.898438	-55.379902
3171.875000	-55.887424
3172.851562	-55.427464
3173.828125	-55.648293
3174.804688	-55.485428
3175.781250	-55.976952
3176.757812	-55.539738
3177.734375	-54.865810
3178.710938	-54.372231
3179.687500	-55.155735
3180.664062	-55.720142
3181.640625	-56.335178
3182.617188	-56.811440
3183.593750	-56.350811
3184.570312	-56.248367
3185.546875	-56.014816
3186.523438	-55.552807
3187.500000	-56.010235
3188.476562	-56.219372
3189.453125	-56.500389
3190.429688	-56.392609
3191.406250	-57.937202
3192.382812	-56.790871
3193.359375	-57.061207
3194.335938	-56.777771
3195.312500	-57.072128
3196.289062	-57.157360
3197.265625	-57.930222
3198.242188	-59.096668
3199.218750	-56.162567
3200.195312	-57.539452
3201.171875	-56.582668
3202.148438	-56.070900
3203.125000	-56.992237
3204.101562	-57.541618
3205.078125	-57.731991
3206.054688	-57.522045
3207.031250	-56.902905
3208.007812	-56.934357
3208.984375	-57.422962
3209.960938	-57.636299
3210.937500	-57.304321
3211.914062	-57.881199
3212.890625	-56.738934
3213.867188	-57.981781
3214.843750	-56.740623
3215.820312	-57.102932
