Frequency (Hz)	Level (dB)
1982.421875	-60.489998
1983.398438	-61.067551
1984.375000	-61.436947
1985.351562	-60.022694
1986.328125	-63.107574
1987.304688	-60.520325
1988.281250	-60.503315
1989.257812	-61.184982
1990.234375	-61.612011
1991.210938	-60.831856
1992.187500	-61.839714
1993.164062	-61.339214
1994.140625	-61.331089
1995.117188	-60.690639
1996.093750	-61.357243
1997.070312	-60.930302
1998.046875	-60.765671
1999.023438	-60.094707
2000.000000	-60.581276
2000.976562	-60.682755
2001.953125	-61.784489
2002.929688	-60.615131
2003.906250	-59.583321
2004.882812	-60.534309
2005.859375	-61.237377
2006.835938	-59.951015
2007.812500	-61.361065
2008.789062	-60.559620
2009.765625	-60.531326
2010.742188	-60.046898
2011.718750	-60.788651
2012.695312	-60.144855
2013.671875	-60.669075
2014.648438	-59.750652
2015.625000	-60.570919
2016.601562	-60.959911
2017.578125	-62.085400
2018.554688	-60.088211
2019.531250	-60.915771
2020.507812	-59.585499
2021.484375	-60.458263
2022.460938	-59.525188
2023.437500	-60.631851
2024.414062	-62.598888
2025.390625	-60.622681
2026.367188	-60.025345
2027.343750	-59.307442
2028.320312	-59.408684
2029.296875	-59.668163
2030.273438	-61.274681
2031.250000	-59.558453
2032.226562	-60.148682
2033.203125	-59.106533
2034.179688	-59.417126
2035.156250	-58.549545
2036.132812	-59.606277
2037.109375	-59.251034
2038.085938	-59.812817
2039.062500	-59.490746
2040.039062	-60.576767
2041.015625	-59.519466
2041.992188	-60.280575
2042.968750	-60.137100
2043.945312	-60.143108
2044.921875	-59.899010
2045.898438	-58.781559
2046.875000	-59.281445
2047.851562	-59.342270
2048.828125	-58.719994
2049.804688	-59.570896
2050.781250	-59.521797
2051.757812	-58.623276
2052.734375	-58.844139
2053.710938	-59.370987
2054.687500	-58.566105
2055.664062	-60.048866
2056.640625	-58.176373
2057.617188	-59.754192
2058.593750	-59.090099
2059.570312	-58.179268
2060.546875	-58.815994
2061.523438	-58.911419
2062.500000	-59.810028
2063.476562	-60.054974
2064.453125	-59.267033
2065.429688	-58.282871
2066.406250	-59.587734
2067.382812	-58.528053
2068.359375	-58.645687
2069.335938	-58.454018
2070.312500	-57.653049
2071.289062	-59.758118
2072.265625	-58.343288
2073.242188	-58.611240
2074.218750	-58.846832
2075.195312	-58.224781
2076.171875	-58.246426
2077.148438	-58.307789
2078.125000	-59.612362
2079.101562	-59.234146
2080.078125	-59.069237
2081.054688	-58.449646
2082.031250	-57.773178
2083.007812	-58.754948
2083.984375	-58.817131
2084.960938	-58.504616
2085.937500	-58.279224
2086.914062	-58.718952
2087.890625	-58.619549
2088.867188	-58.118534
2089.843750	-59.048038
2090.820312	-58.081085
2091.796875	-58.735092
2092.773438	-59.242458
2093.750000	-58.509323
2094.726562	-58.866707
2095.703125	-58.002338
2096.679688	-58.962799
2097.656250	-58.796894
2098.632812	-58.759441
2099.609375	-56.996651
2100.585938	-57.622681
2101.562500	-59.760201
2102.539062	-58.862579
2103.515625	-59.211926
2104.492188	-58.646259
2105.468750	-58.066956
2106.445312	-57.218887
2107.421875	-57.619194
2108.398438	-58.365570
2109.375000	-58.618896
2110.351562	-59.465607
2111.328125	-59.720745
2112.304688	-58.460880
2113.281250	-58.521618
2114.257812	-59.075565
2115.234375	-58.578236
2116.210938	-60.105003
2117.187500	-57.821968
2118.164062	-58.608421
2119.140625	-58.813625
2120.117188	-60.627102
2121.093750	-59.495518
2122.070312	-58.510853
2123.046875	-59.578056
2124.023438	-59.652248
2125.000000	-59.484348
2125.976562	-59.878822
2126.953125	-59.828930
2127.929688	-59.603912
2128.906250	-59.365746
2129.882812	-59.054253
2130.859375	-58.513840
2131.835938	-59.899330
2132.812500	-59.985149
2133.789062	-58.873577
2134.765625	-59.698357
2135.742188	-59.427410
2136.718750	-59.946323
2137.695312	-59.257671
2138.671875	-59.727524
2139.648438	-58.541668
2140.625000	-59.512863
2141.601562	-59.508995
2142.578125	-59.595657
2143.554688	-59.593037
2144.531250	-59.217209
2145.507812	-60.315994
2146.484375	-60.695656
2147.460938	-58.545597
2148.437500	-59.216309
2149.414062	-60.575298
2150.390625	-60.959938
2151.367188	-59.799854
2152.343750	-59.434982
2153.320312	-59.534523
2154.296875	-59.457844
2155.273438	-59.124878
2156.250000	-59.599735
2157.226562	-59.542793
2158.203125	-60.704861
2159.179688	-60.949253
2160.156250	-59.414291
2161.132812	-59.554016
2162.109375	-59.830528
2163.085938	-60.612724
2164.062500	-60.285881
2165.039062	-60.343857
2166.015625	-60.360981
2166.992188	-60.344055
2167.968750	-62.089348
2168.945312	-60.573479
2169.921875	-59.891270
2170.898438	-60.705727
2171.875000	-61.571621
2172.851562	-62.008579
2173.828125	-61.492020
2174.804688	-61.052368
2175.781250	-60.260586
2176.757812	-59.945602
2177.734375	-60.858364
2178.710938	-60.815723
2179.687500	-60.056553
2180.664062	-61.577362
2181.640625	-60.735806
2182.617188	-60.943104
2183.593750	-59.649162
2184.570312	-62.278008
2185.546875	-61.233521
2186.523438	-61.388004
2187.500000	-58.649929
2188.476562	-60.704285
2189.453125	-61.300236
2190.429688	-60.270546
2191.406250	-62.043552
2192.382812	-61.130768
2193.359375	-61.450214
2194.335938	-60.092216
2195.312500	-60.579388
2196.289062	-60.908344
2197.265625	-61.467873
2198.242188	-60.854145
2199.218750	-61.140556
2200.195312	-60.626678
2201.171875	-60.417316
2202.148438	-61.770283
2203.125000	-61.296642
2204.101562	-61.286476
2205.078125	-61.438160
2206.054688	-61.809437
2207.031250	-61.314014
2208.007812	-60.743011
2208.984375	-61.629971
2209.960938	-60.372601
2210.937500	-61.580051
2211.914062	-62.281887
2212.890625	-60.452446
2213.867188	-62.014732
2214.843750	-61.312172
2215.820312	-60.393002
2216.796875	-60.802811
2217.773438	-60.923477
2218.750000	-62.145592
2219.726562	-62.495205
2220.703125	-61.972790
2221.679688	-62.248062
2222.656250	-62.835308
2223.632812	-61.819294
2224.609375	-61.126148
2225.585938	-61.731121
2226.562500	-61.248554
2227.539062	-62.155956
2228.515625	-60.424274
2229.492188	-61.524429
2230.468750	-61.214794
2231.445312	-61.656418
2232.421875	-60.662491
2233.398438	-62.457443
2234.375000	-60.909904
2235.351562	-62.184978
2236.328125	-60.831074
2237.304688	-60.379368
2238.281250	-61.282925
2239.257812	-61.181179
2240.234375	-60.850761
2241.210938	-62.084522
2242.187500	-60.588642
2243.164062	-60.189320
2244.140625	-61.535843
2245.117188	-61.393681
2246.093750	-61.220825
2247.070312	-61.072498
2248.046875	-61.499302
2249.023438	-60.942192
2250.000000	-60.334362
2250.976562	-61.924015
2251.953125	-60.775810
2252.929688	-63.004238
2253.906250	-60.605034
2254.882812	-61.257858
2255.859375	-61.679699
2256.835938	-61.077766
2257.812500	-60.601746
2258.789062	-60.623184
2259.765625	-61.252941
2260.742188	-60.417946
2261.718750	-60.550907
2262.695312	-61.262215
2263.671875	-59.881290
2264.648438	-61.130333
2265.625000	-60.354637
2266.601562	-61.291344
2267.578125	-61.563141
2268.554688	-61.716610
2269.531250	-61.009274
2270.507812	-60.207558
2271.484375	-60.751446
2272.460938	-61.082432
2273.437500	-59.945736
2274.414062	-61.166744
2275.390625	-60.069885
2276.367188	-58.959946
2277.343750	-60.645920
2278.320312	-60.479500
2279.296875	-61.533836
2280.273438	-60.712196
2281.250000	-60.852367
2282.226562	-62.127308
2283.203125	-60.621372
2284.179688	-59.809563
2285.156250	-60.935169
2286.132812	-60.956345
2287.109375	-61.123852
2288.085938	-60.948032
2289.062500	-60.170506
2290.039062	-60.070892
2291.015625	-60.493080
2291.992188	-58.846218
2292.968750	-59.419586
2293.945312	-59.547443
2294.921875	-59.235504
2295.898438	-60.117405
2296.875000	-59.738102
2297.851562	-59.762226
2298.828125	-60.268814
2299.804688	-60.013428
2300.781250	-59.526600
2301.757812	-59.294216
2302.734375	-59.979782
2303.710938	-60.824802
2304.687500	-60.622807
2305.664062	-60.409546
2306.640625	-59.665127
2307.617188	-61.201401
2308.593750	-58.625706
2309.570312	-59.353035
2310.546875	-59.867138
2311.523438	-58.617855
2312.500000	-59.134274
2313.476562	-59.636604
2314.453125	-58.819748
2315.429688	-58.293602
2316.406250	-58.977020
2317.382812	-60.496330
2318.359375	-60.024708
2319.335938	-59.063461
2320.312500	-59.241405
2321.289062	-58.431576
2322.265625	-58.565350
2323.242188	-58.546200
2324.218750	-58.724533
2325.195312	-58.196793
2326.171875	-58.981251
2327.148438	-59.168873
2328.125000	-58.401928
2329.101562	-58.444290
2330.078125	-60.528103
2331.054688	-57.972614
2332.031250	-58.586185
2333.007812	-58.600010
2333.984375	-58.540287
2334.960938	-60.995190
2335.937500	-59.472477
2336.914062	-58.857388
2337.890625	-58.684441
2338.867188	-58.265663
2339.843750	-58.286335
2340.820312	-58.240170
2341.796875	-58.978397
2342.773438	-58.076118
2343.750000	-58.847664
2344.726562	-59.018742
2345.703125	-58.353691
2346.679688	-58.585533
2347.656250	-58.276028
2348.632812	-58.414536
2349.609375	-57.435825
2350.585938	-58.975094
2351.562500	-58.261349
2352.539062	-58.083775
2353.515625	-58.639015
2354.492188	-59.367722
2355.468750	-57.759968
2356.445312	-56.502880
2357.421875	-57.781971
2358.398438	-58.399452
2359.375000	-57.849434
2360.351562	-58.541695
2361.328125	-58.662998
2362.304688	-58.037663
2363.281250	-57.360142
2364.257812	-58.530697
2365.234375	-58.771015
2366.210938	-58.213024
2367.187500	-57.706188
2368.164062	-57.920979
2369.140625	-58.004955
2370.117188	-56.974796
2371.093750	-57.757206
2372.070312	-58.528885
2373.046875	-58.294380
2374.023438	-57.956635
2375.000000	-57.314537
2375.976562	-57.007450
2376.953125	-57.166653
2377.929688	-57.624161
2378.906250	-56.681622
2379.882812	-58.519382
2380.859375	-57.185234
2381.835938	-56.460003
2382.812500	-58.874043
2383.789062	-58.498703
2384.765625	-58.028248
2385.742188	-58.038708
2386.718750	-56.907154
2387.695312	-58.325817
2388.671875	-59.554550
2389.648438	-59.395187
2390.625000	-58.616104
2391.601562	-58.004349
2392.578125	-57.390972
2393.554688	-58.948898
2394.531250	-58.167118
2395.507812	-57.272335
2396.484375	-58.758720
2397.460938	-57.841778
2398.437500	-57.919529
2399.414062	-59.019432
2400.390625	-58.678913
2401.367188	-59.782299
2402.343750	-58.397964
2403.320312	-58.715405
2404.296875	-57.514198
2405.273438	-58.309349
2406.250000	-58.451153
2407.226562	-58.756096
2408.203125	-59.231579
2409.179688	-58.609234
2410.156250	-58.674999
2411.132812	-58.105621
2412.109375	-58.292965
2413.085938	-58.741745
2414.062500	-59.450153
2415.039062	-58.553429
2416.015625	-58.259785
2416.992188	-58.787132
2417.968750	-59.918064
2418.945312	-59.693928
2419.921875	-59.592125
2420.898438	-59.285358
2421.875000	-59.127174
2422.851562	-58.528728
2423.828125	-58.106205
2424.804688	-58.732773
2425.781250	-59.500191
2426.757812	-59.149361
2427.734375	-58.981815
2428.710938	-58.587559
2429.687500	-59.922474
2430.664062	-59.550869
2431.640625	-60.736465
2432.617188	-59.321293
2433.593750	-59.175121
2434.570312	-59.985325
2435.546875	-60.398060
2436.523438	-61.993084
2437.500000	-60.525753
2438.476562	-60.870541
2439.453125	-60.465599
2440.429688	-59.190434
2441.406250	-59.920979
2442.382812	-58.242508
2443.359375	-58.448559
2444.335938	-60.221550
2445.312500	-59.532318
2446.289062	-60.907536
2447.265625	-60.784901
2448.242188	-61.441650
2449.218750	-60.502434
2450.195312	-60.088608
2451.171875	-60.696384
2452.148438	-61.061550
2453.125000	-59.729343
2454.101562	-60.014725
2455.078125	-60.955299
2456.054688	-60.308926
2457.031250	-60.419819
2458.007812	-61.166664
2458.984375	-61.641941
2459.960938	-60.951603
2460.937500	-60.515583
2461.914062	-61.476101
2462.890625	-60.635971
2463.867188	-60.387135
2464.843750	-60.366409
2465.820312	-61.072868
2466.796875	-59.765469
2467.773438	-61.408165
2468.750000	-61.501911
2469.726562	-60.292534
2470.703125	-60.380787
2471.679688	-60.983028
2472.656250	-59.527786
2473.632812	-61.576145
2474.609375	-60.635658
2475.585938	-59.564846
2476.562500	-60.997025
2477.539062	-60.721638
2478.515625	-60.727791
2479.492188	-61.218304
2480.468750	-61.018036
2481.445312	-59.824055
2482.421875	-63.205318
2483.398438	-61.328255
2484.375000	-62.644089
2485.351562	-61.986622
2486.328125	-60.329212
2487.304688	-60.816463
2488.281250	-60.690968
2489.257812	-61.016357
2490.234375	-60.573872
2491.210938	-61.759308
2492.187500	-60.366169
2493.164062	-61.825703
2494.140625	-62.121387
2495.117188	-60.909420
2496.093750	-61.146225
2497.070312	-60.013275
2498.046875	-61.151562
2499.023438	-61.646526
2500.000000	-61.754681
2500.976562	-61.225788
2501.953125	-60.799656
2502.929688	-61.539494
2503.906250	-62.303074
2504.882812	-60.697044
2505.859375	-60.588779
2506.835938	-62.272984
2507.812500	-60.913403
2508.789062	-61.466560
2509.765625	-60.059376
2510.742188	-59.562557
2511.718750	-60.138195
2512.695312	-60.160320
2513.671875	-59.576611
2514.648438	-61.452892
2515.625000	-60.881981
2516.601562	-60.759396
2517.578125	-61.984779
2518.554688	-60.272324
2519.531250	-61.553532
2520.507812	-60.873348
2521.484375	-60.813301
2522.460938	-60.860794
2523.437500	-60.146404
2524.414062	-60.738316
2525.390625	-59.880043
2526.367188	-61.948029
2527.343750	-61.773392
2528.320312	-61.432716
2529.296875	-60.201397
2530.273438	-60.795048
2531.250000	-60.878418
2532.226562	-60.392353
2533.203125	-60.413834
2534.179688	-60.546650
2535.156250	-59.072948
2536.132812	-61.157188
2537.109375	-60.758377
2538.085938	-61.295799
2539.062500	-60.532993
2540.039062	-60.847233
2541.015625	-60.954411
2541.992188	-61.357403
2542.968750	-60.373360
2543.945312	-60.022846
2544.921875	-58.904858
2545.898438	-59.783878
2546.875000	-59.577835
2547.851562	-60.420509
2548.828125	-59.916252
2549.804688	-60.419270
2550.781250	-60.055336
2551.757812	-58.761341
2552.734375	-57.815952
2553.710938	-59.526402
2554.687500	-59.937725
2555.664062	-60.540081
2556.640625	-58.894909
2557.617188	-58.845486
2558.593750	-59.899025
2559.570312	-59.755859
2560.546875	-58.820068
2561.523438	-59.626755
2562.500000	-58.874168
2563.476562	-59.282227
2564.453125	-58.239143
2565.429688	-59.110970
2566.406250	-58.966618
2567.382812	-59.935963
2568.359375	-58.836346
2569.335938	-59.345009
2570.312500	-58.733967
2571.289062	-58.794006
2572.265625	-57.874489
2573.242188	-58.244770
2574.218750	-58.558090
2575.195312	-56.958775
2576.171875	-58.043419
2577.148438	-59.039127
2578.125000	-58.133865
2579.101562	-59.206703
2580.078125	-57.471508
2581.054688	-57.120728
2582.031250	-57.575718
2583.007812	-56.361946
2583.984375	-58.167068
2584.960938	-58.828621
2585.937500	-57.816425
2586.914062	-58.164314
2587.890625	-58.554031
2588.867188	-58.246681
2589.843750	-58.498096
2590.820312	-58.629128
2591.796875	-58.143440
2592.773438	-56.080338
2593.750000	-57.080185
2594.726562	-57.163055
2595.703125	-57.948074
2596.679688	-57.626453
2597.656250	-57.732948
2598.632812	-56.640770
2599.609375	-56.533123
2600.585938	-57.648846
2601.562500	-57.269733
2602.539062	-59.271976
2603.515625	-57.890987
2604.492188	-57.374081
2605.468750	-56.414089
2606.445312	-56.583473
2607.421875	-57.538460
2608.398438	-58.587334
2609.375000	-56.864494
2610.351562	-56.847015
2611.328125	-56.014896
2612.304688	-56.048733
2613.281250	-56.947819
2614.257812	-56.587376
2615.234375	-57.507023
2616.210938	-55.728703
2617.187500	-55.801292
2618.164062	-55.901539
2619.140625	-56.411140
2620.117188	-56.109917
2621.093750	-56.659992
2622.070312	-55.146931
2623.046875	-55.225124
2624.023438	-56.239727
2625.000000	-57.147209
2625.976562	-57.406166
2626.953125	-56.830250
2627.929688	-56.346447
2628.906250	-55.157585
2629.882812	-55.630966
2630.859375	-54.961895
2631.835938	-56.267784
2632.812500	-55.852211
2633.789062	-56.429161
2634.765625	-56.420368
2635.742188	-56.204750
2636.718750	-56.885002
2637.695312	-56.625683
2638.671875	-56.891354
2639.648438	-56.486717
2640.625000	-55.867966
2641.601562	-55.340031
2642.578125	-55.586803
2643.554688	-56.357670
2644.531250	-58.045334
2645.507812	-55.673393
2646.484375	-56.127102
2647.460938	-57.127281
2648.437500	-57.561077
2649.414062	-57.345932
2650.390625	-57.490700
2651.367188	-57.657883
2652.343750	-57.084858
2653.320312	-56.430439
2654.296875	-56.622227
2655.273438	-57.874241
2656.250000	-56.546936
2657.226562	-56.890430
2658.203125	-57.049843
2659.179688	-55.922630
2660.156250	-56.174416
2661.132812	-56.820049
2662.109375	-57.735027
2663.085938	-56.959202
2664.062500	-57.801128
2665.039062	-57.028107
2666.015625	-55.361248
2666.992188	-57.058167
2667.968750	-57.597237
2668.945312	-57.459637
2669.921875	-57.936275
2670.898438	-56.784481
2671.875000	-56.171471
2672.851562	-57.981106
2673.828125	-57.847973
2674.804688	-57.142052
2675.781250	-59.299194
2676.757812	-58.619987
2677.734375	-58.170792
2678.710938	-56.740028
2679.687500	-58.307785
2680.664062	-56.569092
2681.640625	-58.176815
2682.617188	-57.612541
2683.593750	-58.921352
2684.570312	-58.324245
2685.546875	-58.242767
2686.523438	-56.666405
2687.500000	-57.946209
2688.476562	-58.029728
2689.453125	-58.534599
2690.429688	-58.345943
2691.406250	-57.626801
2692.382812	-58.441479
2693.359375	-58.686909
2694.335938	-58.439342
2695.312500	-59.576469
2696.289062	-58.993259
2697.265625	-59.293285
2698.242188	-59.110924
2699.218750	-58.608295
2700.195312	-59.195229
2701.171875	-60.006729
2702.148438	-58.692253
2703.125000	-57.674610
2704.101562	-58.250500
2705.078125	-58.930325
2706.054688	-59.970810
2707.031250	-58.458748
2708.007812	-59.583874
2708.984375	-58.782722
2709.960938	-59.012329
2710.937500	-58.558273
2711.914062	-59.195461
2712.890625	-58.289024
2713.867188	-60.729252
2714.843750	-58.649334
2715.820312	-59.482971
2716.796875	-60.268040
2717.773438	-60.849010
2718.750000	-60.102829
2719.726562	-58.413151
2720.703125	-60.893387
2721.679688	-59.306320
2722.656250	-59.948944
2723.632812	-60.222927
2724.609375	-60.536842
2725.585938	-60.113297
2726.562500	-60.361858
2727.539062	-61.503532
2728.515625	-61.127090
2729.492188	-59.719685
2730.468750	-61.079285
2731.445312	-60.081680
2732.421875	-59.932487
2733.398438	-60.572659
2734.375000	-60.295971
2735.351562	-60.588009
2736.328125	-60.167927
2737.304688	-61.039883
2738.281250	-61.012917
2739.257812	-59.043510
2740.234375	-61.060917
2741.210938	-60.575195
2742.187500	-60.584782
2743.164062	-60.281757
2744.140625	-60.285679
2745.117188	-59.663445
2746.093750	-61.383671
2747.070312	-60.982250
2748.046875	-61.357239
2749.023438	-61.788544
2750.000000	-62.247543
2750.976562	-62.423576
2751.953125	-61.077686
2752.929688	-61.000999
2753.906250	-60.889839
2754.882812	-60.939461
2755.859375	-61.027714
2756.835938	-61.162350
2757.812500	-61.209545
2758.789062	-61.277256
2759.765625	-61.338760
2760.742188	-62.138344
2761.718750	-60.699684
2762.695312	-61.617764
2763.671875	-61.436478
2764.648438	-61.632572
2765.625000	-60.293056
2766.601562	-60.671745
2767.578125	-60.334919
2768.554688	-61.649887
2769.531250	-60.731277
2770.507812	-62.066586
2771.484375	-60.894863
2772.460938	-59.948696
2773.437500	-60.590145
2774.414062	-61.298729
2775.390625	-61.393227
2776.367188	-59.900372
2777.343750	-59.884792
2778.320312	-59.734669
2779.296875	-60.309361
2780.273438	-60.677376
2781.250000	-61.284821
2782.226562	-59.814270
2783.203125	-60.920593
2784.179688	-59.583866
2785.156250	-60.142853
2786.132812	-61.478683
2787.109375	-60.351334
2788.085938	-60.476997
2789.062500	-60.267662
2790.039062	-59.761902
2791.015625	-59.708031
2791.992188	-58.576973
2792.968750	-59.466396
2793.945312	-61.009247
2794.921875	-58.149902
2795.898438	-60.294151
2796.875000	-60.427986
2797.851562	-58.834442
2798.828125	-60.319973
2799.804688	-60.810318
2800.781250	-60.420868
2801.757812	-59.223591
2802.734375	-60.486012
2803.710938	-59.842487
2804.687500	-60.149967
2805.664062	-59.369713
2806.640625	-60.348320
2807.617188	-60.114021
2808.593750	-59.154472
2809.570312	-58.874424
2810.546875	-59.864914
2811.523438	-59.926044
2812.500000	-59.549603
2813.476562	-59.185287
2814.453125	-58.895535
2815.429688	-59.158543
2816.406250	-60.103809
2817.382812	-58.323135
2818.359375	-57.715286
2819.335938	-59.075768
2820.312500	-59.570450
2821.289062	-58.432846
2822.265625	-58.154728
2823.242188	-58.456646
2824.218750	-57.935680
2825.195312	-57.389729
2826.171875	-57.695122
2827.148438	-58.430008
2828.125000	-58.513935
2829.101562	-56.835670
2830.078125	-58.143898
2831.054688	-57.880962
2832.031250	-58.200237
2833.007812	-58.646400
2833.984375	-57.873528
2834.960938	-58.580639
2835.937500	-57.600887
2836.914062	-56.216255
2837.890625	-57.237946
2838.867188	-57.513687
2839.843750	-57.813072
2840.820312	-57.470146
2841.796875	-56.475548
2842.773438	-55.816986
2843.750000	-56.614082
2844.726562	-56.800549
2845.703125	-55.873745
2846.679688	-56.641716
2847.656250	-57.445812
2848.632812	-56.187351
2849.609375	-54.860180
2850.585938	-57.079926
2851.562500	-57.122871
2852.539062	-57.199162
2853.515625	-56.065609
2854.492188	-56.707275
2855.468750	-56.558453
2856.445312	-55.339676
2857.421875	-55.857052
2858.398438	-56.191330
2859.375000	-56.936611
2860.351562	-57.164478
2861.328125	-56.002621
2862.304688	-56.230240
2863.281250	-55.697926
2864.257812	-55.581615
2865.234375	-54.215458
2866.210938	-55.757259
2867.187500	-56.578823
2868.164062	-56.756283
2869.140625	-55.509197
2870.117188	-54.008850
2871.093750	-55.732910
2872.070312	-54.749741
2873.046875	-54.537189
2874.023438	-56.128883
2875.000000	-54.974789
2875.976562	-54.350582
2876.953125	-55.021690
2877.929688	-55.512009
2878.906250	-54.339252
2879.882812	-56.451794
2880.859375	-55.791172
2881.835938	-54.536720
2882.812500	-55.413879
2883.789062	-54.843426
2884.765625	-54.626869
2885.742188	-54.671822
2886.718750	-55.308918
2887.695312	-55.250614
2888.671875	-55.122551
2889.648438	-54.904900
2890.625000	-53.333405
2891.601562	-54.591099
2892.578125	-53.831238
2893.554688	-53.706474
2894.531250	-54.894756
2895.507812	-54.240646
2896.484375	-54.714569
2897.460938	-54.509911
2898.437500	-54.534485
2899.414062	-54.391323
2900.390625	-53.925995
2901.367188	-54.636669
2902.343750	-55.763138
2903.320312	-55.750538
2904.296875	-54.295918
2905.273438	-54.359173
2906.250000	-55.422371
2907.226562	-56.494576
2908.203125	-55.508530
2909.179688	-55.011753
2910.156250	-55.249035
2911.132812	-55.196857
2912.109375	-55.192009
2913.085938	-54.822762
2914.062500	-55.249603
2915.039062	-55.249912
2916.015625	-57.199055
2916.992188	-55.864689
2917.968750	-55.443264
2918.945312	-56.788837
2919.921875	-55.975632
2920.898438	-56.343121
2921.875000	-57.049259
2922.851562	-56.972042
2923.828125	-56.823200
2924.804688	-57.321407
2925.781250	-56.721447
2926.757812	-55.472088
2927.734375	-57.161175
2928.710938	-56.486301
2929.687500	-56.768513
2930.664062	-56.903225
2931.640625	-56.275333
2932.617188	-55.608307
2933.593750	-56.307632
2934.570312	-56.848038
2935.546875	-56.684265
2936.523438	-56.330952
2937.500000	-56.911972
2938.476562	-56.646767
2939.453125	-56.137772
2940.429688	-57.210812
2941.406250	-56.039536
2942.382812	-56.972973
2943.359375	-56.028873
2944.335938	-57.950516
2945.312500	-56.556084
2946.289062	-57.068813
2947.265625	-57.394901
2948.242188	-56.994514
2949.218750	-57.307812
2950.195312	-58.541378
2951.171875	-58.179756
2952.148438	-56.861412
2953.125000	-57.449654
2954.101562	-58.358166
2955.078125	-58.462620
2956.054688	-57.560757
2957.031250	-58.119102
2958.007812	-56.210381
2958.984375	-57.298019
2959.960938	-58.596401
2960.937500	-57.535912
2961.914062	-58.015800
2962.890625	-58.427338
2963.867188	-59.056725
2964.843750	-59.849285
2965.820312	-60.439415
2966.796875	-58.703640
2967.773438	-59.230137
2968.750000	-59.290237
2969.726562	-60.255100
2970.703125	-60.212273
2971.679688	-57.147400
2972.656250	-57.379993
2973.632812	-59.506752
2974.609375	-57.907475
2975.585938	-59.147949
2976.562500	-59.897720
2977.539062	-59.386166
2978.515625	-59.148464
2979.492188	-59.368412
2980.468750	-59.543980
2981.445312	-59.333614
2982.421875	-58.716877
2983.398438	-59.029217
2984.375000	-59.869152
2985.351562	-59.214005
2986.328125	-60.727108
2987.304688	-61.387825
2988.281250	-59.509144
2989.257812	-60.078236
2990.234375	-59.325630
2991.210938	-59.748566
2992.187500	-60.968426
2993.164062	-60.405464
2994.140625	-59.593681
2995.117188	-60.735794
2996.093750	-59.511890
2997.070312	-59.823448
2998.046875	-59.589870
2999.023438	-59.711685
3000.000000	-59.707989
3000.976562	-60.325661
3001.953125	-60.720074
3002.929688	-59.390621
3003.906250	-59.951397
3004.882812	-59.284508
3005.859375	-60.248867
3006.835938	-60.179661
3007.812500	-61.106491
3008.789062	-60.330448
3009.765625	-60.674583
3010.742188	-60.724236
3011.718750	-60.882458
3012.695312	-61.243031
3013.671875	-60.346138
3014.648438	-60.373520
3015.625000	-59.649265
3016.601562	-61.101986
3017.578125	-59.831478
3018.554688	-59.469265
3019.531250	-59.765404
3020.507812	-59.486591
3021.484375	-59.721306
3022.460938	-60.170258
3023.437500	-60.254639
3024.414062	-60.754150
3025.390625	-62.274570
3026.367188	-59.626881
3027.343750	-59.832741
3028.320312	-59.065899
3029.296875	-59.323917
3030.273438	-58.732643
3031.250000	-59.872627
3032.226562	-61.723755
3033.203125	-60.055317
3034.179688	-59.738865
3035.156250	-61.633656
3036.132812	-61.192810
3037.109375	-59.087547
3038.085938	-60.356918
3039.062500	-60.929287
3040.039062	-60.371304
3041.015625	-59.908527
3041.992188	-60.520264
3042.968750	-59.253384
3043.945312	-60.349224
3044.921875	-60.081394
3045.898438	-59.694099
3046.875000	-58.876247
3047.851562	-59.342876
3048.828125	-59.936073
3049.804688	-58.887955
3050.781250	-59.024506
3051.757812	-60.207714
3052.734375	-57.851677
3053.710938	-59.168362
3054.687500	-59.861320
3055.664062	-59.847130
3056.640625	-59.388458
3057.617188	-57.841137
3058.593750	-59.714394
3059.570312	-58.838867
3060.546875	-59.132336
3061.523438	-58.854527
3062.500000	-58.848412
3063.476562	-59.044029
3064.453125	-58.783672
3065.429688	-59.079632
3066.406250	-57.979160
3067.382812	-57.672066
3068.359375	-59.494076
3069.335938	-57.893867
3070.312500	-58.546062
3071.289062	-58.056377
3072.265625	-59.283058
3073.242188	-58.241261
3074.218750	-57.817749
3075.195312	-57.913570
3076.171875	-57.783623
3077.148438	-58.444740
3078.125000	-57.036030
3079.101562	-58.419262
3080.078125	-58.052258
3081.054688	-56.358162
3082.031250	-56.557518
3083.007812	-56.425724
3083.984375	-58.831455
3084.960938	-57.089558
3085.937500	-56.854088
3086.914062	-57.427296
3087.890625	-57.279274
3088.867188	-56.430111
3089.843750	-56.004917
3090.820312	-57.372124
3091.796875	-57.560436
3092.773438	-57.028793
3093.750000	-56.851089
3094.726562	-56.188835
3095.703125	-55.280285
3096.679688	-56.544399
3097.656250	-55.047894
3098.632812	-54.901173
3099.609375	-54.872852
3100.585938	-55.972191
3101.562500	-55.984058
3102.539062	-56.366894
3103.515625	-56.099354
3104.492188	-54.752605
3105.468750	-55.251156
3106.445312	-54.384644
3107.421875	-53.943489
3108.398438	-55.568878
3109.375000	-55.184929
3110.351562	-55.924831
3111.328125	-54.528538
3112.304688	-54.513802
3113.281250	-56.500168
3114.257812	-54.770054
3115.234375	-54.892559
3116.210938	-54.417850
3117.187500	-53.984402
3118.164062	-54.485077
3119.140625	-54.214577
