Frequency (Hz)	Level (dB)
2078.125000	-57.861095
2079.101562	-57.374798
2080.078125	-57.212582
2081.054688	-58.266918
2082.031250	-57.677189
2083.007812	-57.670555
2083.984375	-57.475571
2084.960938	-56.826668
2085.937500	-57.705002
2086.914062	-58.089016
2087.890625	-58.293465
2088.867188	-56.904099
2089.843750	-58.709568
2090.820312	-57.049873
2091.796875	-58.170219
2092.773438	-59.000477
2093.750000	-57.973888
2094.726562	-57.607479
2095.703125	-57.447594
2096.679688	-58.485035
2097.656250	-57.491585
2098.632812	-58.219090
2099.609375	-57.740547
2100.585938	-56.712410
2101.562500	-59.057243
2102.539062	-57.857319
2103.515625	-58.418587
2104.492188	-58.142189
2105.468750	-58.181931
2106.445312	-56.885998
2107.421875	-56.427425
2108.398438	-57.829784
2109.375000	-57.957951
2110.351562	-58.086864
2111.328125	-57.410896
2112.304688	-56.742031
2113.281250	-58.105450
2114.257812	-58.324795
2115.234375	-57.722107
2116.210938	-59.009796
2117.187500	-58.124561
2118.164062	-56.982605
2119.140625	-56.721691
2120.117188	-58.509186
2121.093750	-57.628258
2122.070312	-56.152168
2123.046875	-57.507965
2124.023438	-57.862484
2125.000000	-57.930676
2125.976562	-56.995995
2126.953125	-57.153217
2127.929688	-58.234367
2128.906250	-57.982864
2129.882812	-56.755676
2130.859375	-58.395447
2131.835938	-59.177158
2132.812500	-58.574921
2133.789062	-56.738674
2134.765625	-58.143593
2135.742188	-58.010303
2136.718750	-57.865349
2137.695312	-56.197769
2138.671875	-57.029606
2139.648438	-56.493782
2140.625000	-57.098267
2141.601562	-55.915211
2142.578125	-57.674709
2143.554688	-56.431843
2144.531250	-56.252098
2145.507812	-57.460480
2146.484375	-58.177132
2147.460938	-55.832272
2148.437500	-56.453033
2149.414062	-56.658882
2150.390625	-56.834255
2151.367188	-56.190022
2152.343750	-56.748039
2153.320312	-56.444695
2154.296875	-55.269604
2155.273438	-56.600559
2156.250000	-55.273567
2157.226562	-56.955025
2158.203125	-55.377499
2159.179688	-56.437183
2160.156250	-56.612953
2161.132812	-56.266846
2162.109375	-56.689537
2163.085938	-57.372425
2164.062500	-55.968334
2165.039062	-56.526379
2166.015625	-55.549423
2166.992188	-56.972195
2167.968750	-55.470535
2168.945312	-56.500618
2169.921875	-56.542744
2170.898438	-56.634594
2171.875000	-55.254440
2172.851562	-55.531719
2173.828125	-56.054680
2174.804688	-55.909447
2175.781250	-56.119831
2176.757812	-54.257584
2177.734375	-54.758369
2178.710938	-54.653435
2179.687500	-55.150520
2180.664062	-54.199158
2181.640625	-54.111507
2182.617188	-54.732189
2183.593750	-55.736786
2184.570312	-55.250217
2185.546875	-54.907265
2186.523438	-53.612377
2187.500000	-54.069313
2188.476562	-54.612011
2189.453125	-54.542889
2190.429688	-55.097088
2191.406250	-52.994022
2192.382812	-52.996937
2193.359375	-54.578609
2194.335938	-52.983227
2195.312500	-52.927525
2196.289062	-54.356373
2197.265625	-54.934998
2198.242188	-54.101311
2199.218750	-53.405663
2200.195312	-54.160694
2201.171875	-53.754711
2202.148438	-53.701492
2203.125000	-53.314396
2204.101562	-53.015347
2205.078125	-52.846149
2206.054688	-53.329201
2207.031250	-54.036510
2208.007812	-53.669987
2208.984375	-52.874329
2209.960938	-53.682423
2210.937500	-53.606396
2211.914062	-51.415195
2212.890625	-52.967148
2213.867188	-54.605320
2214.843750	-53.837029
2215.820312	-52.379379
2216.796875	-52.938847
2217.773438	-52.456181
2218.750000	-51.817570
2219.726562	-54.895737
2220.703125	-54.081127
2221.679688	-53.214569
2222.656250	-53.940514
2223.632812	-53.289860
2224.609375	-53.905560
2225.585938	-54.161690
2226.562500	-53.361801
2227.539062	-53.646301
2228.515625	-52.734844
2229.492188	-53.302692
2230.468750	-53.202400
2231.445312	-53.528011
2232.421875	-52.182533
2233.398438	-53.936604
2234.375000	-53.379780
2235.351562	-53.190617
2236.328125	-54.362972
2237.304688	-53.034428
2238.281250	-53.991894
2239.257812	-53.466911
2240.234375	-53.327888
2241.210938	-54.032303
2242.187500	-54.665970
2243.164062	-54.238659
2244.140625	-54.242065
2245.117188	-54.888153
2246.093750	-54.504780
2247.070312	-54.482056
2248.046875	-54.286140
2249.023438	-54.042503
2250.000000	-53.892845
2250.976562	-55.424995
2251.953125	-54.394779
2252.929688	-56.086189
2253.906250	-54.202785
2254.882812	-54.420200
2255.859375	-54.677288
2256.835938	-54.527622
2257.812500	-53.690704
2258.789062	-54.712811
2259.765625	-55.883080
2260.742188	-54.021595
2261.718750	-55.208462
2262.695312	-54.866734
2263.671875	-54.127480
2264.648438	-54.191124
2265.625000	-55.989574
2266.601562	-54.482258
2267.578125	-55.564915
2268.554688	-58.399391
2269.531250	-55.129841
2270.507812	-54.077393
2271.484375	-54.705379
2272.460938	-55.777176
2273.437500	-56.222034
2274.414062	-55.817398
2275.390625	-54.813175
2276.367188	-55.497261
2277.343750	-55.413521
2278.320312	-54.359406
2279.296875	-56.868492
2280.273438	-56.518295
2281.250000	-55.973450
2282.226562	-55.178284
2283.203125	-53.732197
2284.179688	-54.515022
2285.156250	-55.132202
2286.132812	-55.724987
2287.109375	-57.032082
2288.085938	-55.973969
2289.062500	-54.965717
2290.039062	-56.454987
2291.015625	-56.241642
2291.992188	-56.004791
2292.968750	-55.901394
2293.945312	-57.136211
2294.921875	-56.489128
2295.898438	-56.076195
2296.875000	-56.535480
2297.851562	-55.819370
2298.828125	-56.804520
2299.804688	-57.083420
2300.781250	-56.724300
2301.757812	-55.622414
2302.734375	-55.396027
2303.710938	-56.107121
2304.687500	-55.693100
2305.664062	-56.076839
2306.640625	-56.916210
2307.617188	-57.251873
2308.593750	-57.810913
2309.570312	-56.765366
2310.546875	-56.851746
2311.523438	-56.642563
2312.500000	-56.757011
2313.476562	-56.485825
2314.453125	-56.890491
2315.429688	-56.097836
2316.406250	-55.950314
2317.382812	-56.429390
2318.359375	-56.153671
2319.335938	-56.772388
2320.312500	-56.233673
2321.289062	-56.908276
2322.265625	-55.393406
2323.242188	-55.885189
2324.218750	-57.726116
2325.195312	-56.412216
2326.171875	-57.156170
2327.148438	-55.445450
2328.125000	-56.381569
2329.101562	-56.985096
2330.078125	-55.520733
2331.054688	-56.355114
2332.031250	-57.812504
2333.007812	-56.331646
2333.984375	-55.730049
2334.960938	-57.746220
2335.937500	-57.889690
2336.914062	-56.892754
2337.890625	-56.557430
2338.867188	-57.586697
2339.843750	-57.168770
2340.820312	-55.987129
2341.796875	-56.104729
2342.773438	-56.437153
2343.750000	-56.168091
2344.726562	-57.246300
2345.703125	-57.908573
2346.679688	-56.118179
2347.656250	-55.939934
2348.632812	-55.913227
2349.609375	-56.163109
2350.585938	-56.780201
2351.562500	-56.282696
2352.539062	-56.550056
2353.515625	-56.248150
2354.492188	-56.495071
2355.468750	-56.235458
2356.445312	-57.038254
2357.421875	-57.454174
2358.398438	-58.122051
2359.375000	-57.564560
2360.351562	-57.192616
2361.328125	-56.694111
2362.304688	-55.652992
2363.281250	-56.372749
2364.257812	-56.932446
2365.234375	-56.132538
2366.210938	-55.391899
2367.187500	-55.442276
2368.164062	-57.536648
2369.140625	-55.814106
2370.117188	-55.737045
2371.093750	-56.210968
2372.070312	-54.907215
2373.046875	-55.305843
2374.023438	-55.348774
2375.000000	-55.250137
2375.976562	-54.985294
2376.953125	-55.229347
2377.929688	-54.381569
2378.906250	-54.995571
2379.882812	-56.050568
2380.859375	-53.618969
2381.835938	-54.405525
2382.812500	-56.431004
2383.789062	-55.957584
2384.765625	-55.784805
2385.742188	-54.446899
2386.718750	-54.230701
2387.695312	-54.695423
2388.671875	-55.337395
2389.648438	-55.103252
2390.625000	-56.317303
2391.601562	-53.598263
2392.578125	-54.118607
2393.554688	-54.240604
2394.531250	-54.534924
2395.507812	-54.047020
2396.484375	-54.555176
2397.460938	-53.926128
2398.437500	-53.959740
2399.414062	-54.069817
2400.390625	-52.613903
2401.367188	-53.480568
2402.343750	-53.755997
2403.320312	-52.522038
2404.296875	-52.907410
2405.273438	-53.571724
2406.250000	-53.558804
2407.226562	-54.067760
2408.203125	-53.315628
2409.179688	-53.113354
2410.156250	-53.009998
2411.132812	-52.048725
2412.109375	-52.927349
2413.085938	-52.459221
2414.062500	-52.788788
2415.039062	-52.904366
2416.015625	-51.715931
2416.992188	-51.748112
2417.968750	-52.475357
2418.945312	-51.619534
2419.921875	-51.561707
2420.898438	-51.489731
2421.875000	-50.336441
2422.851562	-51.901566
2423.828125	-51.157597
2424.804688	-52.620441
2425.781250	-52.504242
2426.757812	-51.231461
2427.734375	-51.099174
2428.710938	-51.222183
2429.687500	-52.451969
2430.664062	-50.009361
2431.640625	-52.196281
2432.617188	-50.605141
2433.593750	-50.579945
2434.570312	-51.645348
2435.546875	-52.910816
2436.523438	-51.852707
2437.500000	-51.892555
2438.476562	-52.350388
2439.453125	-51.642765
2440.429688	-51.367393
2441.406250	-51.087223
2442.382812	-50.683220
2443.359375	-51.254700
2444.335938	-51.366077
2445.312500	-51.286686
2446.289062	-52.755886
2447.265625	-51.508541
2448.242188	-51.583443
2449.218750	-52.461945
2450.195312	-51.105663
2451.171875	-51.746468
2452.148438	-52.769581
2453.125000	-51.107910
2454.101562	-52.107861
2455.078125	-51.759621
2456.054688	-51.396233
2457.031250	-54.215168
2458.007812	-53.916286
2458.984375	-53.200626
2459.960938	-52.394245
2460.937500	-53.076241
2461.914062	-52.414589
2462.890625	-52.632122
2463.867188	-52.582581
2464.843750	-54.522243
2465.820312	-53.419800
2466.796875	-52.201633
2467.773438	-52.123901
2468.750000	-55.190647
2469.726562	-53.078861
2470.703125	-51.150879
2471.679688	-54.100201
2472.656250	-53.393948
2473.632812	-54.165810
2474.609375	-54.874645
2475.585938	-54.173016
2476.562500	-54.397961
2477.539062	-53.280884
2478.515625	-53.241825
2479.492188	-55.280880
2480.468750	-55.197258
2481.445312	-54.679928
2482.421875	-53.437771
2483.398438	-55.545315
2484.375000	-55.782093
2485.351562	-54.531898
2486.328125	-54.882168
2487.304688	-55.601501
2488.281250	-54.493275
2489.257812	-55.000725
2490.234375	-54.205914
2491.210938	-53.848579
2492.187500	-53.929867
2493.164062	-55.832249
2494.140625	-55.052574
2495.117188	-54.174423
2496.093750	-54.479141
2497.070312	-54.251904
2498.046875	-53.733009
2499.023438	-55.555595
2500.000000	-55.562672
2500.976562	-56.538048
2501.953125	-53.475136
2502.929688	-56.242851
2503.906250	-55.149372
2504.882812	-54.061954
2505.859375	-56.275551
2506.835938	-56.114895
2507.812500	-55.808529
2508.789062	-54.976643
2509.765625	-55.125397
2510.742188	-54.073864
2511.718750	-55.908756
2512.695312	-54.764473
2513.671875	-55.427048
2514.648438	-55.190521
2515.625000	-55.808514
2516.601562	-55.976448
2517.578125	-55.382309
2518.554688	-56.717274
2519.531250	-54.226051
2520.507812	-55.812496
2521.484375	-55.962421
2522.460938	-54.982712
2523.437500	-54.788780
2524.414062	-55.373852
2525.390625	-56.297428
2526.367188	-55.542488
2527.343750	-55.372456
2528.320312	-55.844624
2529.296875	-57.039795
2530.273438	-57.429184
2531.250000	-55.367786
2532.226562	-55.679741
2533.203125	-55.770748
2534.179688	-55.511772
2535.156250	-55.043556
2536.132812	-56.537067
2537.109375	-56.824432
2538.085938	-57.270725
2539.062500	-57.004478
2540.039062	-56.815865
2541.015625	-56.121258
2541.992188	-56.356258
2542.968750	-54.328976
2543.945312	-55.833714
2544.921875	-56.575459
2545.898438	-57.275608
2546.875000	-55.723160
2547.851562	-55.192860
2548.828125	-55.662525
2549.804688	-55.911667
2550.781250	-55.566071
2551.757812	-54.463245
2552.734375	-54.092999
2553.710938	-56.206490
2554.687500	-57.728039
2555.664062	-55.667072
2556.640625	-54.436680
2557.617188	-54.171524
2558.593750	-56.217072
2559.570312	-54.766117
2560.546875	-53.788017
2561.523438	-55.300869
2562.500000	-55.761658
2563.476562	-55.441681
2564.453125	-54.987255
2565.429688	-57.009571
2566.406250	-55.734585
2567.382812	-56.369633
2568.359375	-55.706505
2569.335938	-54.669975
2570.312500	-56.385292
2571.289062	-55.419014
2572.265625	-54.770638
2573.242188	-55.714272
2574.218750	-56.236233
2575.195312	-55.444923
2576.171875	-55.053520
2577.148438	-55.930721
2578.125000	-55.287453
2579.101562	-54.870102
2580.078125	-57.046745
2581.054688	-55.732044
2582.031250	-54.313911
2583.007812	-54.081150
2583.984375	-55.502964
2584.960938	-56.385029
2585.937500	-54.203262
2586.914062	-55.458725
2587.890625	-55.846222
2588.867188	-55.794701
2589.843750	-55.285294
2590.820312	-56.368332
2591.796875	-54.949265
2592.773438	-54.467419
2593.750000	-55.166897
2594.726562	-55.605968
2595.703125	-55.004135
2596.679688	-54.017925
2597.656250	-55.157700
2598.632812	-53.693031
2599.609375	-54.013454
2600.585938	-55.182556
2601.562500	-54.213688
2602.539062	-55.183811
2603.515625	-54.861782
2604.492188	-54.111557
2605.468750	-52.959751
2606.445312	-54.137096
2607.421875	-53.641926
2608.398438	-53.967640
2609.375000	-54.778912
2610.351562	-53.551231
2611.328125	-52.778923
2612.304688	-51.902134
2613.281250	-52.929050
2614.257812	-53.385700
2615.234375	-54.662243
2616.210938	-52.868221
2617.187500	-51.477058
2618.164062	-51.030071
2619.140625	-53.010921
2620.117188	-51.431313
2621.093750	-53.060825
2622.070312	-51.870975
2623.046875	-50.517578
2624.023438	-52.389610
2625.000000	-51.599613
2625.976562	-52.588287
2626.953125	-52.420750
2627.929688	-51.473305
2628.906250	-51.277691
2629.882812	-50.953327
2630.859375	-50.282459
2631.835938	-49.305397
2632.812500	-50.584496
2633.789062	-51.563641
2634.765625	-51.351818
2635.742188	-50.127834
2636.718750	-50.106552
2637.695312	-49.981678
2638.671875	-50.530281
2639.648438	-50.255993
2640.625000	-50.303879
2641.601562	-48.967712
2642.578125	-48.846996
2643.554688	-50.800671
2644.531250	-51.131844
2645.507812	-49.952740
2646.484375	-50.737705
2647.460938	-50.444649
2648.437500	-50.711796
2649.414062	-50.457764
2650.390625	-51.720982
2651.367188	-51.787762
2652.343750	-51.429989
2653.320312	-49.056976
2654.296875	-49.924053
2655.273438	-51.700821
2656.250000	-50.347431
2657.226562	-51.053341
2658.203125	-51.095860
2659.179688	-51.385998
2660.156250	-49.937386
2661.132812	-50.923916
2662.109375	-52.190765
2663.085938	-52.729961
2664.062500	-52.617569
2665.039062	-50.705070
2666.015625	-50.945961
2666.992188	-52.159252
2667.968750	-52.633202
2668.945312	-52.762115
2669.921875	-50.976425
2670.898438	-52.350178
2671.875000	-50.795353
2672.851562	-53.346996
2673.828125	-52.144314
2674.804688	-52.041477
2675.781250	-53.793972
2676.757812	-52.634884
2677.734375	-53.330853
2678.710938	-51.768848
2679.687500	-54.218494
2680.664062	-52.003788
2681.640625	-52.781551
2682.617188	-52.495251
2683.593750	-52.899174
2684.570312	-53.327564
2685.546875	-52.871483
2686.523438	-52.620529
2687.500000	-53.313778
2688.476562	-53.655003
2689.453125	-53.030495
2690.429688	-53.894127
2691.406250	-53.162945
2692.382812	-53.797680
2693.359375	-52.207729
2694.335938	-52.994034
2695.312500	-52.430500
2696.289062	-54.625530
2697.265625	-55.312260
2698.242188	-55.227146
2699.218750	-54.206108
2700.195312	-54.638161
2701.171875	-55.885857
2702.148438	-55.650356
2703.125000	-53.538342
2704.101562	-54.432106
2705.078125	-52.601768
2706.054688	-54.471130
2707.031250	-53.758686
2708.007812	-53.428566
2708.984375	-53.903652
2709.960938	-53.808975
2710.937500	-54.589695
2711.914062	-53.144238
2712.890625	-53.254539
2713.867188	-53.723408
2714.843750	-53.868229
2715.820312	-53.755161
2716.796875	-55.239220
2717.773438	-54.010117
2718.750000	-55.763653
2719.726562	-52.555428
2720.703125	-53.777771
2721.679688	-51.666416
2722.656250	-54.581173
2723.632812	-54.822975
2724.609375	-55.148891
2725.585938	-53.668949
2726.562500	-53.413330
2727.539062	-56.577736
2728.515625	-55.866722
2729.492188	-55.139614
2730.468750	-55.975800
2731.445312	-55.643204
2732.421875	-54.621254
2733.398438	-54.269714
2734.375000	-55.534332
2735.351562	-53.358658
2736.328125	-52.850731
2737.304688	-53.851009
2738.281250	-54.562569
2739.257812	-54.062069
2740.234375	-55.857048
2741.210938	-54.535702
2742.187500	-55.794453
2743.164062	-55.023491
2744.140625	-57.468903
2745.117188	-55.474972
2746.093750	-56.026077
2747.070312	-53.945129
2748.046875	-56.026894
2749.023438	-55.411964
2750.000000	-56.673031
2750.976562	-56.191872
2751.953125	-55.413639
2752.929688	-57.940140
2753.906250	-54.886684
2754.882812	-54.707100
2755.859375	-56.601192
2756.835938	-56.385498
2757.812500	-55.810429
2758.789062	-55.683640
2759.765625	-55.405117
2760.742188	-56.188496
2761.718750	-54.806087
2762.695312	-54.782990
2763.671875	-55.963821
2764.648438	-56.965721
2765.625000	-56.542675
2766.601562	-55.436325
2767.578125	-54.483643
2768.554688	-54.395306
2769.531250	-55.905098
2770.507812	-54.876415
2771.484375	-54.634850
2772.460938	-56.572979
2773.437500	-54.928020
2774.414062	-55.586033
2775.390625	-54.395874
2776.367188	-53.081604
2777.343750	-54.463432
2778.320312	-54.330391
2779.296875	-52.924320
2780.273438	-56.190777
2781.250000	-56.033092
2782.226562	-54.085022
2783.203125	-55.365833
2784.179688	-54.901478
2785.156250	-54.318569
2786.132812	-54.947617
2787.109375	-56.326084
2788.085938	-55.917648
2789.062500	-55.051918
2790.039062	-55.524300
2791.015625	-57.179249
2791.992188	-53.956142
2792.968750	-54.286686
2793.945312	-54.447960
2794.921875	-54.397430
2795.898438	-54.628834
2796.875000	-53.888332
2797.851562	-54.843349
2798.828125	-56.112972
2799.804688	-55.656857
2800.781250	-53.868816
2801.757812	-55.390545
2802.734375	-55.966518
2803.710938	-55.193459
2804.687500	-54.314808
2805.664062	-53.859299
2806.640625	-54.003956
2807.617188	-55.013504
2808.593750	-53.999325
2809.570312	-54.103447
2810.546875	-54.420273
2811.523438	-54.316807
2812.500000	-52.615120
2813.476562	-53.604034
2814.453125	-54.164696
2815.429688	-53.471401
2816.406250	-54.164539
2817.382812	-53.355701
2818.359375	-52.478996
2819.335938	-53.891830
2820.312500	-53.458538
2821.289062	-52.399391
2822.265625	-52.923893
2823.242188	-52.639091
2824.218750	-53.020050
2825.195312	-52.145229
2826.171875	-52.957607
2827.148438	-53.856625
2828.125000	-53.390656
2829.101562	-52.929157
2830.078125	-51.164165
2831.054688	-51.738796
2832.031250	-52.300598
2833.007812	-51.772049
2833.984375	-53.725521
2834.960938	-51.595203
2835.937500	-52.852978
2836.914062	-51.681671
2837.890625	-51.290367
2838.867188	-51.074100
2839.843750	-49.887306
2840.820312	-51.647671
2841.796875	-49.806145
2842.773438	-49.252941
2843.750000	-50.261917
2844.726562	-50.439812
2845.703125	-49.208389
2846.679688	-49.095634
2847.656250	-49.204105
2848.632812	-49.186386
2849.609375	-49.194443
2850.585938	-50.646194
2851.562500	-50.436329
2852.539062	-49.889374
2853.515625	-49.343327
2854.492188	-50.233627
2855.468750	-51.281170
2856.445312	-50.004921
2857.421875	-48.702251
2858.398438	-48.900928
2859.375000	-48.895363
2860.351562	-49.647644
2861.328125	-48.465706
2862.304688	-49.074734
2863.281250	-47.799908
2864.257812	-50.222469
2865.234375	-48.437534
2866.210938	-48.975700
2867.187500	-51.741989
2868.164062	-49.303909
2869.140625	-50.569767
2870.117188	-49.618626
2871.093750	-50.986771
2872.070312	-48.438866
2873.046875	-48.525215
2874.023438	-50.663982
2875.000000	-49.094177
2875.976562	-49.676910
2876.953125	-50.467804
2877.929688	-50.769299
2878.906250	-50.392746
2879.882812	-50.549664
2880.859375	-51.199493
2881.835938	-50.761547
2882.812500	-50.803902
2883.789062	-50.110718
2884.765625	-51.173397
2885.742188	-51.569984
2886.718750	-51.657928
2887.695312	-52.224445
2888.671875	-51.960220
2889.648438	-51.348022
2890.625000	-49.796875
2891.601562	-51.813568
2892.578125	-52.301132
2893.554688	-52.185062
2894.531250	-52.251648
2895.507812	-52.200996
2896.484375	-52.368069
2897.460938	-51.861984
2898.437500	-53.011597
2899.414062	-52.349941
2900.390625	-51.064976
2901.367188	-52.677826
2902.343750	-53.736736
2903.320312	-54.412285
2904.296875	-52.493019
2905.273438	-52.465328
2906.250000	-53.105957
2907.226562	-53.906464
2908.203125	-54.468899
2909.179688	-53.106289
2910.156250	-53.266453
2911.132812	-52.704872
2912.109375	-51.757996
2913.085938	-52.983299
2914.062500	-53.537224
2915.039062	-52.473248
2916.015625	-54.455406
2916.992188	-55.625641
2917.968750	-54.276939
2918.945312	-54.341839
2919.921875	-55.061932
2920.898438	-52.886868
2921.875000	-54.522224
2922.851562	-54.827736
2923.828125	-55.362885
2924.804688	-55.525490
2925.781250	-54.524334
2926.757812	-53.608654
2927.734375	-54.792641
2928.710938	-56.214939
2929.687500	-53.973637
2930.664062	-55.450764
2931.640625	-54.423111
2932.617188	-53.726879
2933.593750	-53.186340
2934.570312	-52.877937
2935.546875	-54.224537
2936.523438	-53.974251
2937.500000	-53.497723
2938.476562	-53.777840
2939.453125	-53.785301
2940.429688	-56.081139
2941.406250	-56.086147
2942.382812	-54.079727
2943.359375	-54.107513
2944.335938	-54.068264
2945.312500	-54.653584
2946.289062	-54.618015
2947.265625	-54.219807
2948.242188	-54.094139
2949.218750	-54.011600
2950.195312	-55.876740
2951.171875	-52.893513
2952.148438	-54.307430
2953.125000	-53.984428
2954.101562	-54.119312
2955.078125	-54.895504
2956.054688	-54.953644
2957.031250	-56.061005
2958.007812	-55.848209
2958.984375	-54.680256
2959.960938	-55.792625
2960.937500	-53.136959
2961.914062	-53.036259
2962.890625	-54.595589
2963.867188	-55.540741
2964.843750	-55.122807
2965.820312	-55.513626
2966.796875	-55.941360
2967.773438	-56.208092
2968.750000	-57.267902
2969.726562	-55.002762
2970.703125	-56.101746
2971.679688	-54.308922
2972.656250	-55.443268
2973.632812	-54.032578
2974.609375	-53.015511
2975.585938	-53.323196
2976.562500	-54.053299
2977.539062	-55.237125
2978.515625	-54.858341
2979.492188	-55.098095
2980.468750	-54.524147
2981.445312	-53.510372
2982.421875	-55.367413
2983.398438	-54.219475
2984.375000	-55.754292
2985.351562	-54.579113
2986.328125	-54.434982
2987.304688	-55.460922
2988.281250	-55.005348
2989.257812	-54.531948
2990.234375	-55.226635
2991.210938	-56.218639
2992.187500	-54.847889
2993.164062	-55.135647
2994.140625	-56.068714
2995.117188	-54.354332
2996.093750	-52.394073
2997.070312	-53.942505
2998.046875	-53.974773
2999.023438	-54.671135
3000.000000	-54.530010
3000.976562	-55.656410
3001.953125	-54.332527
3002.929688	-54.492538
3003.906250	-53.784340
3004.882812	-52.335083
3005.859375	-54.061344
3006.835938	-56.124523
3007.812500	-54.678318
3008.789062	-55.545284
3009.765625	-55.253853
3010.742188	-54.240711
3011.718750	-54.792984
3012.695312	-54.880688
3013.671875	-54.375443
3014.648438	-54.640499
3015.625000	-53.640087
3016.601562	-54.087921
3017.578125	-53.623268
3018.554688	-52.856590
3019.531250	-53.710686
3020.507812	-53.482655
3021.484375	-52.614826
3022.460938	-52.551407
3023.437500	-53.544678
3024.414062	-54.219608
3025.390625	-53.121834
3026.367188	-52.463001
3027.343750	-53.894257
3028.320312	-52.674267
3029.296875	-53.313442
3030.273438	-52.300110
3031.250000	-54.258301
3032.226562	-54.836781
3033.203125	-54.051022
3034.179688	-55.085205
3035.156250	-53.069283
3036.132812	-53.440884
3037.109375	-52.204525
3038.085938	-53.186768
3039.062500	-53.063251
3040.039062	-51.785519
3041.015625	-51.645432
3041.992188	-51.506969
3042.968750	-51.005459
3043.945312	-51.022308
3044.921875	-53.360775
3045.898438	-51.275742
3046.875000	-49.548935
3047.851562	-51.380787
3048.828125	-52.676208
3049.804688	-51.347706
3050.781250	-49.462120
3051.757812	-52.138725
3052.734375	-47.984024
3053.710938	-49.960350
3054.687500	-50.569416
3055.664062	-50.114624
3056.640625	-49.751827
3057.617188	-49.557209
3058.593750	-49.079376
3059.570312	-48.887295
3060.546875	-48.520771
3061.523438	-48.648129
3062.500000	-50.140018
3063.476562	-47.852875
3064.453125	-47.106739
3065.429688	-49.007511
3066.406250	-48.724888
3067.382812	-48.695103
3068.359375	-48.284874
3069.335938	-47.100735
3070.312500	-48.896034
3071.289062	-48.317924
3072.265625	-49.262856
3073.242188	-48.527748
3074.218750	-48.816578
3075.195312	-46.844601
3076.171875	-47.865742
3077.148438	-47.994804
3078.125000	-48.661846
3079.101562	-50.173294
3080.078125	-49.982918
3081.054688	-48.303204
3082.031250	-47.361477
3083.007812	-48.087109
3083.984375	-48.565395
3084.960938	-50.185680
3085.937500	-50.563946
3086.914062	-49.526012
3087.890625	-49.719742
3088.867188	-50.222427
3089.843750	-48.862022
3090.820312	-48.985817
3091.796875	-51.120953
3092.773438	-50.182087
3093.750000	-50.132431
3094.726562	-49.538280
3095.703125	-49.624599
3096.679688	-50.332745
3097.656250	-49.397758
3098.632812	-51.499538
3099.609375	-49.859924
3100.585938	-51.830540
3101.562500	-51.801880
3102.539062	-52.657917
3103.515625	-51.024773
3104.492188	-50.345810
3105.468750	-50.239166
3106.445312	-50.171654
3107.421875	-49.667080
3108.398438	-51.213650
3109.375000	-50.483566
3110.351562	-50.969090
3111.328125	-51.439060
3112.304688	-51.494202
3113.281250	-52.762142
3114.257812	-53.007275
3115.234375	-53.064240
3116.210938	-51.079254
3117.187500	-51.799366
3118.164062	-53.449875
3119.140625	-50.482750
3120.117188	-53.157898
3121.093750	-50.418476
3122.070312	-51.717911
3123.046875	-52.213352
3124.023438	-53.781956
3125.000000	-51.046658
3125.976562	-52.139915
3126.953125	-52.481537
3127.929688	-49.685471
3128.906250	-51.156212
3129.882812	-50.780392
3130.859375	-52.731937
3131.835938	-52.644524
3132.812500	-52.384182
3133.789062	-51.692696
3134.765625	-53.065598
3135.742188	-50.043224
3136.718750	-53.459755
3137.695312	-54.332222
3138.671875	-54.771000
3139.648438	-53.130333
3140.625000	-52.769962
3141.601562	-53.783993
3142.578125	-53.083008
3143.554688	-52.654064
3144.531250	-52.488354
3145.507812	-52.730213
3146.484375	-54.548882
3147.460938	-52.261356
3148.437500	-54.630062
3149.414062	-53.940948
3150.390625	-51.378105
3151.367188	-54.281460
3152.343750	-53.238541
3153.320312	-52.666576
3154.296875	-52.489677
3155.273438	-51.884388
3156.250000	-53.776749
3157.226562	-54.446690
3158.203125	-54.385464
3159.179688	-54.686634
3160.156250	-53.031307
3161.132812	-53.758263
3162.109375	-52.595829
3163.085938	-51.723751
3164.062500	-54.131268
3165.039062	-53.547508
3166.015625	-51.763737
3166.992188	-51.958321
3167.968750	-52.900566
3168.945312	-54.147610
3169.921875	-53.805794
3170.898438	-52.339260
3171.875000	-54.291958
3172.851562	-54.226841
3173.828125	-53.877930
3174.804688	-53.717930
3175.781250	-53.111423
3176.757812	-53.067482
3177.734375	-52.787067
3178.710938	-53.464363
3179.687500	-54.199070
3180.664062	-54.205608
3181.640625	-53.586800
3182.617188	-54.418457
3183.593750	-54.407497
3184.570312	-53.303127
3185.546875	-53.804825
3186.523438	-54.808380
3187.500000	-53.343906
3188.476562	-54.110901
3189.453125	-55.138073
3190.429688	-53.531082
3191.406250	-53.017513
3192.382812	-53.820660
3193.359375	-54.160809
3194.335938	-55.744217
3195.312500	-54.899647
3196.289062	-54.616951
3197.265625	-55.258415
3198.242188	-55.177376
3199.218750	-54.791500
3200.195312	-54.012993
3201.171875	-53.289177
3202.148438	-52.816582
3203.125000	-53.424496
3204.101562	-53.799458
3205.078125	-53.695786
3206.054688	-53.028240
3207.031250	-53.262363
3208.007812	-52.839458
3208.984375	-54.167080
3209.960938	-54.505600
3210.937500	-52.433624
3211.914062	-54.096504
3212.890625	-54.187313
3213.867188	-53.959988
3214.843750	-53.446800
